user_label,gesture_label,sample_id,points_count,width_bbox,height_bbox,aspect_ratio,net_distance,mean_pressure,max_pressure,mean_finger_w,mean_finger_h
09,08,11,9,10.300000000000011,165.53000000000003,16.070873786407752,165.84212311713816,0.03977777777777778,0.094,0.028555555555555556,0.04566666666666666
09,08,12,11,8.75,163.09999999999997,18.639999999999997,163.22085773576853,0.03227272727272727,0.064,0.026272727272727277,0.03954545454545454
09,08,13,8,5.169999999999959,152.19,29.437137330754584,152.1901064458528,0.02425,0.082,0.026625,0.037250000000000005
09,08,14,10,8.25,138.23000000000002,16.755151515151518,138.44876778072097,0.029500000000000005,0.06,0.026600000000000002,0.053000000000000005
09,08,15,15,14.519999999999982,157.82,10.869146005509656,158.4865382295922,0.021333333333333336,0.041,0.028200000000000006,0.044333333333333336
09,08,16,11,8.420000000000016,165.08999999999995,19.606888361045087,165.30458100125352,0.03436363636363637,0.098,0.02927272727272727,0.04654545454545455
09,08,17,12,12.579999999999984,163.97000000000003,13.034181240063612,164.45186925055006,0.028833333333333336,0.056,0.030666666666666665,0.04466666666666667
09,08,18,8,17.120000000000005,171.72000000000003,10.0303738317757,172.57129772937333,0.050375,0.111,0.026875,0.040375
09,08,19,9,9.71999999999997,174.54000000000002,17.956790123456848,174.7601914052511,0.044111111111111115,0.166,0.028666666666666667,0.049
09,08,20,15,3.4700000000000277,130.45,37.593659942362805,130.4694025432783,0.01806666666666667,0.03,0.03906666666666667,0.06253333333333333
09,08,21,9,11.829999999999984,167.54000000000002,14.162299239222337,167.8730964151195,0.04066666666666666,0.1,0.03133333333333334,0.053000000000000005
09,08,22,9,17.99000000000001,127.90999999999995,7.110061145080595,129.16891344282487,0.03255555555555556,0.065,0.04355555555555555,0.05866666666666667
10,01,01,13,240.55,182.46,0.758511743920183,301.9204433290333,0.03546153846153846,0.06,0.036538461538461534,0.04700000000000001
10,01,02,8,237.77,175.57999999999998,0.7384447154813474,295.5721727429698,0.056374999999999995,0.099,0.0365,0.04975
10,01,03,8,197.08,167.07999999999998,0.8477775522630403,258.3723143063126,0.049375,0.093,0.032375,0.04125
10,01,04,11,186.50000000000003,190.56,1.021769436997319,266.6371384484915,0.039363636363636365,0.071,0.034727272727272725,0.05318181818181819
10,01,05,8,214.27,160.42000000000002,0.7486815699817987,267.66809540922134,0.049249999999999995,0.1,0.029125,0.03775
